,0
30,"POLYGON ((-93.27838537298861 44.97471742484745, -93.27838537298862 44.97471742484745, -93.27838537298862 44.97471742484746, -93.27838537298862 44.97696572575677, -93.27838537298862 44.97696572575678, -93.27838537298861 44.97696572575678, -93.27521204582482 44.97696572575678, -93.2752120458248 44.97696572575678, -93.27203871866101 44.97696572575678, -93.27203871866099 44.97696572575678, -93.27203871866099 44.97696572575677, -93.27203871866099 44.97471742484746, -93.27203871866099 44.97471742484745, -93.27203871866101 44.97471742484745, -93.2752120458248 44.97471742484745, -93.27521204582482 44.97471742484745, -93.27838537298861 44.97471742484745))"
31,"POLYGON ((-93.24347877418687 44.97921402666607, -93.24347877418688 44.97921402666607, -93.24347877418688 44.97921402666608, -93.24347877418688 44.98146232757539, -93.24347877418688 44.9814623275754, -93.24347877418687 44.9814623275754, -93.2371321198593 44.9814623275754, -93.2371321198593 44.98595892939402, -93.2371321198593 44.98595892939402, -93.23713211985928 44.98595892939402, -93.23395879269549 44.98595892939402, -93.23395879269547 44.98595892939402, -93.23395879269547 44.98595892939402, -93.23395879269547 44.98371062848471, -93.23078546553171 44.98371062848471, -93.2307854655317 44.98371062848471, -93.2307854655317 44.9837106284847, -93.2307854655317 44.98146232757539, -93.2307854655317 44.98146232757538, -93.23078546553171 44.98146232757538, -93.23395879269547 44.98146232757538, -93.23395879269547 44.97921402666608, -93.23395879269547 44.97921402666607, -93.23395879269549 44.97921402666607, -93.23713211985928 44.97921402666607, -93.2371321198593 44.97921402666607, -93.24347877418687 44.97921402666607))"
32,"POLYGON ((-93.26251873716963 44.97921402666607, -93.26251873716964 44.97921402666607, -93.26251873716964 44.97921402666608, -93.26251873716964 44.9837106284847, -93.26251873716964 44.98371062848471, -93.26251873716963 44.98371062848471, -93.25934541000584 44.98371062848471, -93.25934541000582 44.98371062848471, -93.25934541000582 44.9837106284847, -93.25934541000582 44.97921402666608, -93.25934541000582 44.97921402666607, -93.25934541000584 44.97921402666607, -93.26251873716963 44.97921402666607))"
33,"POLYGON ((-93.29107868164378 44.99720043394056, -93.2910786816438 44.99720043394056, -93.2910786816438 44.99720043394057, -93.2910786816438 44.99944873484987, -93.29425200880756 44.99944873484987, -93.29425200880758 44.99944873484987, -93.29425200880758 44.99944873484988, -93.29425200880758 45.00169703575919, -93.29425200880758 45.0016970357592, -93.29425200880756 45.0016970357592, -93.2910786816438 45.0016970357592, -93.2910786816438 45.00394533666851, -93.2910786816438 45.00394533666852, -93.29107868164378 45.00394533666852, -93.28790535447999 45.00394533666852, -93.28790535447997 45.00394533666852, -93.28790535447997 45.00394533666851, -93.28790535447997 44.99720043394057, -93.28790535447997 44.99720043394056, -93.28790535447999 44.99720043394056, -93.29107868164378 44.99720043394056))"
34,"POLYGON ((-93.26569206433344 44.97696572575676, -93.26569206433345 44.97696572575676, -93.26569206433345 44.97696572575676, -93.26569206433345 44.97921402666608, -93.26569206433345 44.97921402666609, -93.26569206433344 44.97921402666609, -93.26251873716964 44.97921402666609, -93.26251873716963 44.97921402666609, -93.26251873716963 44.97921402666608, -93.26251873716963 44.97696572575676, -93.26251873716963 44.97696572575676, -93.26251873716964 44.97696572575676, -93.26569206433344 44.97696572575676))"
35,"POLYGON ((-93.28155870015239 44.96797252211951, -93.2815587001524 44.96797252211951, -93.2815587001524 44.96797252211952, -93.2815587001524 44.97246912393815, -93.2815587001524 44.97246912393815, -93.28155870015239 44.97246912393815, -93.27838537298859 44.97246912393815, -93.27838537298858 44.97246912393815, -93.27838537298858 44.97246912393815, -93.27838537298858 44.96797252211952, -93.27838537298858 44.96797252211951, -93.27838537298859 44.96797252211951, -93.28155870015239 44.96797252211951))"
36,"POLYGON ((-93.29107868164378 44.95223441575433, -93.2910786816438 44.95223441575433, -93.2910786816438 44.95223441575434, -93.2910786816438 44.95448271666364, -93.29425200880756 44.95448271666364, -93.29425200880758 44.95448271666364, -93.29425200880758 44.95448271666365, -93.29425200880758 44.95673101757296, -93.29425200880758 44.95673101757297, -93.29425200880756 44.95673101757297, -93.28790535447999 44.95673101757297, -93.28790535447997 44.95673101757297, -93.28790535447997 44.95673101757296, -93.28790535447997 44.95223441575434, -93.28790535447997 44.95223441575433, -93.28790535447999 44.95223441575433, -93.29107868164378 44.95223441575433))"
37,"POLYGON ((-93.25617208284204 44.98820723030332, -93.25617208284206 44.98820723030332, -93.25617208284206 44.98820723030332, -93.25617208284206 44.99270383212195, -93.25617208284206 44.99270383212195, -93.25617208284204 44.99270383212195, -93.25299875567825 44.99270383212195, -93.25299875567823 44.99270383212195, -93.25299875567823 44.99270383212195, -93.25299875567823 44.99045553121265, -93.24982542851447 44.99045553121265, -93.24982542851446 44.99045553121265, -93.24982542851446 44.99045553121264, -93.24982542851446 44.98820723030332, -93.24982542851446 44.98820723030332, -93.24982542851447 44.98820723030332, -93.25617208284204 44.98820723030332))"
38,"POLYGON ((-93.22761213836792 44.97022082302882, -93.22761213836793 44.97022082302882, -93.22761213836793 44.97022082302883, -93.22761213836793 44.97696572575677, -93.22761213836793 44.97696572575678, -93.22761213836792 44.97696572575678, -93.22443881120412 44.97696572575678, -93.22443881120411 44.97696572575678, -93.22443881120411 44.97696572575677, -93.22443881120411 44.97022082302883, -93.22443881120411 44.97022082302882, -93.22443881120412 44.97022082302882, -93.22761213836792 44.97022082302882))"
39,"POLYGON ((-93.29742533597137 44.94548951302639, -93.29742533597138 44.94548951302639, -93.29742533597138 44.9454895130264, -93.29742533597138 44.94773781393571, -93.30059866313515 44.94773781393571, -93.30059866313516 44.94773781393571, -93.30059866313516 44.94773781393572, -93.30059866313516 44.94998611484503, -93.30059866313516 44.94998611484504, -93.30059866313515 44.94998611484504, -93.29742533597138 44.94998611484504, -93.29742533597138 44.95223441575434, -93.29742533597138 44.95223441575435, -93.29742533597137 44.95223441575435, -93.29425200880758 44.95223441575435, -93.29425200880756 44.95223441575435, -93.29425200880756 44.95223441575434, -93.29425200880756 44.9454895130264, -93.29425200880756 44.94548951302639, -93.29425200880758 44.94548951302639, -93.29742533597137 44.94548951302639))"
40,"POLYGON ((-93.27203871866102 44.98146232757538, -93.27203871866104 44.98146232757538, -93.27203871866104 44.98146232757539, -93.27203871866104 44.9837106284847, -93.27203871866104 44.98371062848471, -93.27203871866102 44.98371062848471, -93.26886539149723 44.98371062848471, -93.26886539149722 44.98371062848471, -93.26886539149722 44.9837106284847, -93.26886539149722 44.98146232757539, -93.26886539149722 44.98146232757538, -93.26886539149723 44.98146232757538, -93.27203871866102 44.98146232757538))"
41,"POLYGON ((-93.28155870015239 44.98146232757538, -93.2815587001524 44.98146232757538, -93.2815587001524 44.98146232757539, -93.2815587001524 44.98595892939402, -93.2815587001524 44.98595892939402, -93.28155870015239 44.98595892939402, -93.27838537298859 44.98595892939402, -93.27838537298858 44.98595892939402, -93.27838537298858 44.98595892939402, -93.27838537298858 44.98146232757539, -93.27838537298858 44.98146232757538, -93.27838537298859 44.98146232757538, -93.28155870015239 44.98146232757538))"
42,"POLYGON ((-93.25934541000585 44.98371062848469, -93.25934541000586 44.98371062848469, -93.25934541000586 44.9837106284847, -93.25934541000586 44.985958929394, -93.26251873716963 44.985958929394, -93.26251873716964 44.985958929394, -93.26251873716964 44.98595892939401, -93.26251873716964 44.98820723030332, -93.26251873716964 44.98820723030333, -93.26251873716963 44.98820723030333, -93.25617208284206 44.98820723030333, -93.25617208284204 44.98820723030333, -93.25617208284204 44.98820723030332, -93.25617208284204 44.9837106284847, -93.25617208284204 44.98371062848469, -93.25617208284206 44.98371062848469, -93.25934541000585 44.98371062848469))"
43,"POLYGON ((-93.22443881120411 44.97022082302882, -93.22443881120412 44.97022082302882, -93.22443881120412 44.97022082302883, -93.22443881120412 44.97696572575677, -93.22443881120412 44.97696572575678, -93.22443881120411 44.97696572575678, -93.22126548404032 44.97696572575678, -93.2212654840403 44.97696572575678, -93.2212654840403 44.97696572575677, -93.2212654840403 44.97471742484746, -93.21809215687654 44.97471742484746, -93.21809215687652 44.97471742484746, -93.21809215687652 44.97471742484746, -93.21809215687652 44.97246912393814, -93.21809215687652 44.97246912393813, -93.21809215687654 44.97246912393813, -93.2212654840403 44.97246912393813, -93.2212654840403 44.97022082302883, -93.2212654840403 44.97022082302882, -93.22126548404032 44.97022082302882, -93.22443881120411 44.97022082302882))"
44,"POLYGON ((-93.27203871866102 44.97022082302882, -93.27203871866104 44.97022082302882, -93.27203871866104 44.97022082302883, -93.27203871866104 44.97246912393813, -93.2752120458248 44.97246912393813, -93.27521204582482 44.97246912393813, -93.27521204582482 44.97246912393814, -93.27521204582482 44.97471742484746, -93.27521204582482 44.97471742484746, -93.2752120458248 44.97471742484746, -93.26886539149723 44.97471742484746, -93.26886539149722 44.97471742484746, -93.26886539149722 44.97471742484746, -93.26886539149722 44.97022082302883, -93.26886539149722 44.97022082302882, -93.26886539149723 44.97022082302882, -93.27203871866102 44.97022082302882))"
