,0
48,"POLYGON ((-93.30377199029896 44.94998611484503, -93.29742533597137 44.94998611484503, -93.29742533597137 44.95448271666365, -93.30377199029896 44.95448271666365, -93.30377199029896 44.94998611484503))"
49,"POLYGON ((-93.30377199029896 44.95448271666365, -93.29742533597137 44.95448271666365, -93.29742533597137 44.95897931848227, -93.30377199029896 44.95897931848227, -93.30377199029896 44.95448271666365))"
50,"POLYGON ((-93.30377199029896 44.96347592030089, -93.29742533597137 44.96347592030089, -93.29742533597137 44.96797252211952, -93.30377199029896 44.96797252211952, -93.30377199029896 44.96347592030089))"
51,"POLYGON ((-93.30377199029896 44.96797252211952, -93.29742533597137 44.96797252211952, -93.29742533597137 44.97246912393814, -93.30377199029896 44.97246912393814, -93.30377199029896 44.96797252211952))"
52,"POLYGON ((-93.30377199029896 44.97696572575676, -93.29742533597137 44.97696572575676, -93.29742533597137 44.98146232757539, -93.30377199029896 44.98146232757539, -93.30377199029896 44.97696572575676))"
53,"POLYGON ((-93.30377199029896 44.98146232757539, -93.29742533597137 44.98146232757539, -93.29742533597137 44.98595892939401, -93.30377199029896 44.98595892939401, -93.30377199029896 44.98146232757539))"
54,"POLYGON ((-93.30377199029896 44.98595892939401, -93.29742533597137 44.98595892939401, -93.29742533597137 44.99045553121263, -93.30377199029896 44.99045553121263, -93.30377199029896 44.98595892939401))"
55,"POLYGON ((-93.30377199029896 44.99045553121263, -93.29742533597137 44.99045553121263, -93.29742533597137 44.99495213303125, -93.30377199029896 44.99495213303125, -93.30377199029896 44.99045553121263))"
56,"POLYGON ((-93.30377199029896 44.99495213303125, -93.29742533597137 44.99495213303125, -93.29742533597137 44.99944873484988, -93.30377199029896 44.99944873484988, -93.30377199029896 44.99495213303125))"
57,"POLYGON ((-93.30377199029896 44.99944873484988, -93.29742533597137 44.99944873484988, -93.29742533597137 45.0039453366685, -93.30377199029896 45.0039453366685, -93.30377199029896 44.99944873484988))"
58,"POLYGON ((-93.30377199029896 45.0039453366685, -93.29742533597137 45.0039453366685, -93.29742533597137 45.00844193848712, -93.30377199029896 45.00844193848712, -93.30377199029896 45.0039453366685))"
