start_grid,start_basegrid_idx,0,1
107,0,POINT (-93.28949201806189 44.99607628348592),0.16129032258064516
107,1,POINT (-93.28949201806189 44.99832458439523),1.7419354838709677
107,2,POINT (-93.28631869089809 44.99607628348592),0.0
107,3,POINT (-93.28631869089809 44.99832458439523),2.967741935483871
108,0,POINT (-93.28949201806189 45.00057288530454),8.193548387096774
108,1,POINT (-93.28949201806189 45.00282118621385),0.0967741935483871
108,2,POINT (-93.28631869089809 45.00057288530454),0.25806451612903225
108,3,POINT (-93.28631869089809 45.00282118621385),0.0
109,0,POINT (-93.28949201806189 45.00506948712316),0.12903225806451613
109,1,POINT (-93.28949201806189 45.00731778803247),0.0
109,2,POINT (-93.28631869089809 45.00506948712316),0.5483870967741935
109,3,POINT (-93.28631869089809 45.00731778803247),0.06451612903225806
110,0,POINT (-93.28949201806189 45.00956608894178),0.16129032258064516
110,1,POINT (-93.28949201806189 45.0118143898511),0.5806451612903225
110,2,POINT (-93.28631869089809 45.00956608894178),0.0967741935483871
110,3,POINT (-93.28631869089809 45.0118143898511),0.0
111,0,POINT (-93.28949201806189 45.01406269076041),0.5483870967741935
111,1,POINT (-93.28949201806189 45.01631099166972),0.5806451612903226
111,2,POINT (-93.28631869089809 45.01406269076041),0.5806451612903226
111,3,POINT (-93.28631869089809 45.01631099166972),0.0
112,0,POINT (-93.28949201806189 45.01855929257903),0.0
112,1,POINT (-93.28949201806189 45.02080759348834),0.03225806451612903
112,2,POINT (-93.28631869089809 45.01855929257903),0.5806451612903226
112,3,POINT (-93.28631869089809 45.02080759348834),0.0967741935483871
113,0,POINT (-93.28949201806189 45.02305589439765),0.0967741935483871
113,1,POINT (-93.28949201806189 45.02530419530696),0.1935483870967742
113,2,POINT (-93.28631869089809 45.02305589439765),0.1935483870967742
113,3,POINT (-93.28631869089809 45.02530419530696),0.03225806451612903
114,0,POINT (-93.28949201806189 45.02755249621628),0.0
114,1,POINT (-93.28949201806189 45.02980079712558),0.03225806451612903
114,2,POINT (-93.28631869089809 45.02755249621628),0.0
114,3,POINT (-93.28631869089809 45.02980079712558),0.0
115,0,POINT (-93.28949201806189 45.03654569985352),0.03225806451612903
115,1,POINT (-93.28949201806189 45.03879400076283),0.0
115,2,POINT (-93.28631869089809 45.03654569985352),0.0
115,3,POINT (-93.28631869089809 45.03879400076283),0.0
116,0,POINT (-93.28314536373431 44.90164764529483),0.0
116,1,POINT (-93.28314536373431 44.90389594620414),0.0
116,2,POINT (-93.27997203657051 44.90164764529483),0.0
116,3,POINT (-93.27997203657051 44.90389594620414),0.03225806451612903
117,0,POINT (-93.28314536373431 44.91963405256933),0.0
117,1,POINT (-93.28314536373431 44.92188235347863),0.0
117,2,POINT (-93.27997203657051 44.91963405256933),0.0
117,3,POINT (-93.27997203657051 44.92188235347863),0.16129032258064516
118,0,POINT (-93.28314536373431 44.92413065438795),0.0
118,1,POINT (-93.28314536373431 44.92637895529726),0.0
118,2,POINT (-93.27997203657051 44.92413065438795),0.06451612903225806
118,3,POINT (-93.27997203657051 44.92637895529726),0.06451612903225806
119,0,POINT (-93.28314536373431 44.92862725620657),0.0
119,1,POINT (-93.28314536373431 44.93087555711588),0.03225806451612903
119,2,POINT (-93.27997203657051 44.92862725620657),0.12903225806451613
119,3,POINT (-93.27997203657051 44.93087555711588),0.0
120,0,POINT (-93.28314536373431 44.9331238580252),0.25806451612903225
120,1,POINT (-93.28314536373431 44.9353721589345),0.29032258064516125
120,2,POINT (-93.27997203657051 44.9331238580252),0.22580645161290322
120,3,POINT (-93.27997203657051 44.9353721589345),0.1935483870967742
121,0,POINT (-93.28314536373431 44.93762045984381),0.3870967741935484
121,1,POINT (-93.28314536373431 44.93986876075313),0.22580645161290322
121,2,POINT (-93.27997203657051 44.93762045984381),0.0967741935483871
121,3,POINT (-93.27997203657051 44.93986876075313),0.03225806451612903
122,0,POINT (-93.28314536373431 44.94211706166244),0.6451612903225806
122,1,POINT (-93.28314536373431 44.94436536257175),0.0
122,2,POINT (-93.27997203657051 44.94211706166244),1.7741935483870968
122,3,POINT (-93.27997203657051 44.94436536257175),0.25806451612903225
123,0,POINT (-93.28314536373431 44.94661366348106),2.7096774193548385
123,1,POINT (-93.28314536373431 44.94886196439037),0.7419354838709677
123,2,POINT (-93.27997203657051 44.94661366348106),3.516129032258064
123,3,POINT (-93.27997203657051 44.94886196439037),0.6129032258064515
124,0,POINT (-93.28314536373431 44.95111026529968),3.161290322580645
124,1,POINT (-93.28314536373431 44.95335856620899),0.4193548387096774
124,2,POINT (-93.27997203657051 44.95111026529968),1.6451612903225805
124,3,POINT (-93.27997203657051 44.95335856620899),1.2903225806451613
125,0,POINT (-93.28314536373431 44.95560686711831),0.4193548387096774
125,1,POINT (-93.28314536373431 44.95785516802761),0.5806451612903225
125,2,POINT (-93.27997203657051 44.95560686711831),3.1290322580645165
125,3,POINT (-93.27997203657051 44.95785516802761),2.4516129032258065
126,0,POINT (-93.28314536373431 44.96010346893694),1.935483870967742
126,1,POINT (-93.28314536373431 44.96235176984624),2.225806451612903
126,2,POINT (-93.27997203657051 44.96010346893694),3.709677419354839
126,3,POINT (-93.27997203657051 44.96235176984624),2.903225806451613
127,0,POINT (-93.28314536373431 44.96460007075555),0.22580645161290322
127,1,POINT (-93.28314536373431 44.96684837166487),3.1935483870967745
127,2,POINT (-93.27997203657051 44.96460007075555),1.064516129032258
127,3,POINT (-93.27997203657051 44.96684837166487),19.580645161290324
128,0,POINT (-93.28393869552524 44.96853459734685),8.225806451612902
128,1,POINT (-93.28314536373431 44.97134497348349),2.4516129032258065
128,2,POINT (-93.28076536836143 44.9696587478015),23.612903225806452
128,3,POINT (-93.27997203657051 44.97134497348349),2.5161290322580645
129,0,POINT (-93.28235203194336 44.97415534962013),8.64516129032258
129,1,POINT (-93.28314536373431 44.97584157530211),1.032258064516129
129,2,POINT (-93.28076536836143 44.97415534962012),9.967741935483872
129,3,POINT (-93.27917870477954 44.97527950007478),8.064516129032258
130,0,POINT (-93.28314536373431 44.97808987621143),0.8064516129032258
130,1,POINT (-93.28314536373431 44.98033817712074),0.22580645161290322
130,2,POINT (-93.27997203657051 44.97808987621143),0.32258064516129037
130,3,POINT (-93.27997203657051 44.98033817712074),2.935483870967742
131,0,POINT (-93.28314536373431 44.98258647803005),0.0967741935483871
131,1,POINT (-93.28314536373431 44.98483477893936),0.3870967741935484
131,2,POINT (-93.27997203657051 44.98258647803005),0.06451612903225806
131,3,POINT (-93.27997203657051 44.98483477893936),19.38709677419355
132,0,POINT (-93.28314536373431 44.98708307984867),2.4838709677419355
132,1,POINT (-93.28314536373431 44.98933138075797),2.580645161290323
132,2,POINT (-93.27917870477954 44.987645155076),11.096774193548388
132,3,POINT (-93.27997203657051 44.98933138075797),9.096774193548388
133,0,POINT (-93.28314536373431 44.9915796816673),0.0967741935483871
133,1,POINT (-93.28314536373431 44.9938279825766),0.0
133,2,POINT (-93.27997203657051 44.9915796816673),0.8064516129032258
133,3,POINT (-93.27997203657051 44.9938279825766),0.1935483870967742
134,0,POINT (-93.28314536373431 44.99607628348592),0.22580645161290322
134,1,POINT (-93.28314536373431 44.99832458439523),0.25806451612903225
134,2,POINT (-93.27997203657051 44.99607628348592),0.16129032258064516
134,3,POINT (-93.27997203657051 44.99832458439523),0.29032258064516125
135,0,POINT (-93.28314536373431 45.00057288530454),0.4516129032258065
135,1,POINT (-93.28314536373431 45.00282118621385),0.16129032258064516
135,2,POINT (-93.27997203657051 45.00057288530454),1.5483870967741935
135,3,POINT (-93.27997203657051 45.00282118621385),0.1935483870967742
136,0,POINT (-93.28314536373431 45.00506948712316),0.22580645161290322
136,1,POINT (-93.28314536373431 45.00731778803247),0.2903225806451613
136,2,POINT (-93.27997203657051 45.00506948712316),0.3548387096774194
136,3,POINT (-93.27997203657051 45.00731778803247),0.0
137,0,POINT (-93.28314536373431 45.00956608894178),0.0
137,1,POINT (-93.28314536373431 45.0118143898511),0.0967741935483871
137,2,POINT (-93.27997203657051 45.00956608894178),0.0
137,3,POINT (-93.27997203657051 45.0118143898511),0.0967741935483871
138,0,POINT (-93.28314536373431 45.01406269076041),0.0
138,1,POINT (-93.28314536373431 45.01631099166972),0.0
138,2,POINT (-93.27997203657051 45.01406269076041),0.12903225806451613
138,3,POINT (-93.27997203657051 45.01631099166972),0.0
139,0,POINT (-93.27679870940671 44.88815783983897),0.0
139,1,POINT (-93.27679870940671 44.89040614074828),0.0967741935483871
139,2,POINT (-93.27362538224291 44.88815783983897),0.0
139,3,POINT (-93.27362538224291 44.89040614074828),0.0
140,0,POINT (-93.27679870940671 44.89715104347621),0.0
140,1,POINT (-93.27679870940671 44.89939934438552),0.06451612903225806
140,2,POINT (-93.27362538224291 44.89715104347621),0.0
140,3,POINT (-93.27362538224291 44.89939934438552),0.0
141,0,POINT (-93.27679870940671 44.90164764529483),0.0
141,1,POINT (-93.27679870940671 44.90389594620414),0.06451612903225806
141,2,POINT (-93.27362538224291 44.90164764529483),0.0
141,3,POINT (-93.27362538224291 44.90389594620414),0.0
142,0,POINT (-93.27679870940671 44.91963405256933),0.12903225806451613
142,1,POINT (-93.27679870940671 44.92188235347863),0.0
142,2,POINT (-93.27362538224291 44.91963405256933),0.0
142,3,POINT (-93.27362538224291 44.92188235347863),0.0
143,0,POINT (-93.27679870940671 44.92862725620657),0.3548387096774194
143,1,POINT (-93.27679870940671 44.93087555711588),0.3548387096774194
143,2,POINT (-93.27362538224291 44.92862725620657),0.0
143,3,POINT (-93.27362538224291 44.93087555711588),0.0
144,0,POINT (-93.27679870940671 44.9331238580252),0.7096774193548387
144,1,POINT (-93.27679870940671 44.9353721589345),1.1612903225806452
144,2,POINT (-93.27362538224291 44.9331238580252),0.25806451612903225
144,3,POINT (-93.27362538224291 44.9353721589345),0.0
145,0,POINT (-93.27679870940671 44.93762045984381),0.6129032258064516
145,1,POINT (-93.27679870940671 44.93986876075313),1.193548387096774
145,2,POINT (-93.27362538224291 44.93762045984381),0.5483870967741935
145,3,POINT (-93.27362538224291 44.93986876075313),0.16129032258064516
146,0,POINT (-93.27679870940671 44.94211706166244),1.3870967741935483
146,1,POINT (-93.27679870940671 44.94436536257175),0.5161290322580645
146,2,POINT (-93.27362538224291 44.94211706166244),0.25806451612903225
146,3,POINT (-93.27362538224291 44.94436536257175),0.12903225806451613
147,0,POINT (-93.27679870940671 44.94661366348106),2.32258064516129
147,1,POINT (-93.27679870940671 44.94886196439037),0.8064516129032258
147,2,POINT (-93.27362538224291 44.94661366348106),1.2903225806451615
147,3,POINT (-93.27362538224291 44.94886196439037),3.225806451612903
148,0,POINT (-93.27679870940671 44.95111026529968),1.3548387096774193
148,1,POINT (-93.27679870940671 44.95335856620899),4.838709677419354
148,2,POINT (-93.27362538224291 44.95111026529968),0.0
148,3,POINT (-93.27362538224291 44.95335856620899),1.2580645161290323
149,0,POINT (-93.27759204119766 44.95504479189098),13.677419354838712
149,1,POINT (-93.27759204119766 44.95841724325495),6.612903225806452
149,2,POINT (-93.27362538224291 44.95560686711831),1.096774193548387
149,3,POINT (-93.27362538224291 44.95785516802761),1.5483870967741935
150,0,POINT (-93.27679870940671 44.96010346893694),1.6451612903225805
150,1,POINT (-93.27679870940671 44.96235176984624),7.419354838709677
150,2,POINT (-93.27362538224291 44.96010346893694),2.129032258064516
150,3,POINT (-93.27362538224291 44.96235176984624),3.258064516129032
151,0,POINT (-93.27679870940671 44.96460007075555),10.483870967741936
151,1,POINT (-93.27679870940671 44.96684837166487),9.870967741935484
151,2,POINT (-93.27362538224291 44.96460007075555),3.225806451612903
151,3,POINT (-93.27362538224291 44.96684837166487),4.580645161290323
152,0,POINT (-93.27679870940671 44.96909667257417),9.677419354838708
152,1,POINT (-93.27600537761575 44.97190704871082),18.677419354838708
152,2,POINT (-93.27441871403386 44.9696587478015),6.645161290322581
152,3,POINT (-93.27362538224291 44.97134497348349),23.258064516129032
153,0,POINT (-93.27600537761575 44.97303119916546),30.903225806451616
153,1,POINT (-93.27679870940671 44.97584157530211),27.41935483870968
153,2,POINT (-93.27362538224291 44.9735932743928),53.677419354838705
153,3,POINT (-93.27362538224291 44.97584157530211),34.096774193548384
154,0,POINT (-93.27600537761575 44.97865195143874),20.935483870967744
154,1,POINT (-93.27600537761575 44.97977610189341),11.61290322580645
154,2,POINT (-93.27362538224291 44.97808987621143),33.29032258064516
154,3,POINT (-93.27441871403386 44.98090025234806),15.61290322580645
155,0,POINT (-93.27679870940671 44.98258647803005),0.3870967741935484
155,1,POINT (-93.27600537761575 44.98539685416669),32.064516129032256
155,2,POINT (-93.27362538224291 44.98258647803005),13.193548387096774
155,3,POINT (-93.27283205045197 44.98539685416669),9.96774193548387
156,0,POINT (-93.27679870940671 44.98708307984867),56.19354838709677
156,1,POINT (-93.27679870940671 44.98933138075797),1.903225806451613
156,2,POINT (-93.27441871403386 44.98652100462133),12.516129032258064
156,3,POINT (-93.27283205045197 44.98876930553065),8.064516129032258
157,0,POINT (-93.27679870940671 44.9915796816673),0.03225806451612903
157,1,POINT (-93.27679870940671 44.9938279825766),0.16129032258064516
157,2,POINT (-93.27362538224291 44.9915796816673),3.4516129032258065
157,3,POINT (-93.27362538224291 44.9938279825766),0.0
158,0,POINT (-93.27679870940671 44.99607628348592),0.29032258064516125
158,1,POINT (-93.27679870940671 44.99832458439523),0.16129032258064516
158,2,POINT (-93.27362538224291 44.99607628348592),0.0
158,3,POINT (-93.27362538224291 44.99832458439523),0.6774193548387096
159,0,POINT (-93.27679870940671 45.00057288530454),0.1935483870967742
159,1,POINT (-93.27679870940671 45.00282118621385),0.0
159,2,POINT (-93.27362538224291 45.00057288530454),0.0
159,3,POINT (-93.27362538224291 45.00282118621385),0.0
160,0,POINT (-93.27045205507912 44.91963405256933),0.03225806451612903
160,1,POINT (-93.27045205507912 44.92188235347863),0.0
160,2,POINT (-93.26727872791534 44.91963405256933),0.0
160,3,POINT (-93.26727872791534 44.92188235347863),0.0
161,0,POINT (-93.27045205507912 44.92413065438795),0.16129032258064516
161,1,POINT (-93.27045205507912 44.92637895529726),0.0
161,2,POINT (-93.26727872791534 44.92413065438795),0.0
161,3,POINT (-93.26727872791534 44.92637895529726),0.03225806451612903
162,0,POINT (-93.27045205507912 44.9331238580252),0.12903225806451613
162,1,POINT (-93.27045205507912 44.9353721589345),0.0
162,2,POINT (-93.26727872791534 44.9331238580252),0.3870967741935484
162,3,POINT (-93.26727872791534 44.9353721589345),0.03225806451612903
163,0,POINT (-93.27045205507912 44.93762045984381),0.6129032258064516
163,1,POINT (-93.27045205507912 44.93986876075313),0.0
163,2,POINT (-93.26727872791534 44.93762045984381),0.22580645161290322
163,3,POINT (-93.26727872791534 44.93986876075313),0.7096774193548386
164,0,POINT (-93.27045205507912 44.94211706166244),0.45161290322580644
164,1,POINT (-93.27045205507912 44.94436536257175),0.0
164,2,POINT (-93.26727872791534 44.94211706166244),0.8387096774193549
164,3,POINT (-93.26727872791534 44.94436536257175),0.3870967741935484
165,0,POINT (-93.27045205507912 44.94661366348106),0.1935483870967742
165,1,POINT (-93.27045205507912 44.94886196439037),3.258064516129032
165,2,POINT (-93.26727872791534 44.94661366348106),1.0
165,3,POINT (-93.26727872791534 44.94886196439037),1.193548387096774
166,0,POINT (-93.27045205507912 44.95111026529968),0.4838709677419355
166,1,POINT (-93.27045205507912 44.95335856620899),1.064516129032258
166,2,POINT (-93.26727872791534 44.95111026529968),1.2580645161290325
166,3,POINT (-93.26727872791534 44.95335856620899),0.32258064516129037
167,0,POINT (-93.27045205507912 44.95560686711831),0.03225806451612903
167,1,POINT (-93.27045205507912 44.95785516802761),0.3870967741935484
167,2,POINT (-93.26727872791534 44.95560686711831),1.0
167,3,POINT (-93.26727872791534 44.95785516802761),1.5161290322580645
168,0,POINT (-93.27045205507912 44.96010346893694),0.12903225806451613
168,1,POINT (-93.27045205507912 44.96235176984624),1.2580645161290323
168,2,POINT (-93.26727872791534 44.96010346893694),3.67741935483871
168,3,POINT (-93.26727872791534 44.96235176984624),7.483870967741935
169,0,POINT (-93.27045205507912 44.96460007075555),0.3225806451612903
169,1,POINT (-93.27045205507912 44.96684837166487),0.03225806451612903
169,2,POINT (-93.26727872791534 44.96460007075555),4.645161290322581
169,3,POINT (-93.26727872791534 44.96684837166487),1.0
170,0,POINT (-93.27045205507912 44.96909667257417),3.32258064516129
170,1,POINT (-93.27045205507912 44.97134497348349),2.354838709677419
170,2,POINT (-93.26727872791534 44.96909667257417),8.032258064516128
170,3,POINT (-93.26648539612437 44.97078289825617),6.387096774193549
171,0,POINT (-93.27124538687008 44.97303119916546),9.580645161290322
171,1,POINT (-93.27045205507912 44.97584157530211),21.193548387096776
171,2,POINT (-93.26648539612437 44.97415534962013),15.483870967741936
171,3,POINT (-93.26807205970627 44.97527950007479),7.935483870967742
172,0,POINT (-93.27045205507912 44.97808987621143),37.0
172,1,POINT (-93.27045205507912 44.98033817712074),27.612903225806452
172,2,POINT (-93.26807205970627 44.97865195143875),16.419354838709676
172,3,POINT (-93.26727872791534 44.98033817712074),8.935483870967742
173,0,POINT (-93.27045205507912 44.98258647803005),42.67741935483871
173,1,POINT (-93.27045205507912 44.98483477893936),25.58064516129032
173,2,POINT (-93.26727872791534 44.98258647803005),16.903225806451612
173,3,POINT (-93.26727872791534 44.98483477893936),12.129032258064516
174,0,POINT (-93.27124538687008 44.98652100462133),5.741935483870968
174,1,POINT (-93.27045205507912 44.98933138075797),1.903225806451613
174,2,POINT (-93.26727872791534 44.98708307984867),0.0
174,3,POINT (-93.26727872791534 44.98933138075797),0.03225806451612903
175,0,POINT (-93.27045205507912 44.9915796816673),0.0
175,1,POINT (-93.27045205507912 44.9938279825766),2.5483870967741935
175,2,POINT (-93.26727872791534 44.9915796816673),0.0
175,3,POINT (-93.26727872791534 44.9938279825766),1.129032258064516
176,0,POINT (-93.27045205507912 44.99607628348592),0.0
176,1,POINT (-93.27045205507912 44.99832458439523),0.3225806451612903
176,2,POINT (-93.26727872791534 44.99607628348592),2.741935483870968
176,3,POINT (-93.26807205970627 44.99888665962256),7.290322580645161
177,0,POINT (-93.27045205507912 45.00057288530454),2.129032258064516
177,1,POINT (-93.27045205507912 45.00282118621385),0.6451612903225807
177,2,POINT (-93.26727872791534 45.00057288530454),2.870967741935484
177,3,POINT (-93.26727872791534 45.00282118621385),0.03225806451612903
178,0,POINT (-93.27045205507912 45.00506948712316),0.03225806451612903
178,1,POINT (-93.27045205507912 45.00731778803247),1.032258064516129
178,2,POINT (-93.26727872791534 45.00506948712316),0.1935483870967742
178,3,POINT (-93.26727872791534 45.00731778803247),0.0
179,0,POINT (-93.27045205507912 45.00956608894178),0.0
179,1,POINT (-93.27045205507912 45.0118143898511),0.0
179,2,POINT (-93.26727872791534 45.00956608894178),0.16129032258064516
179,3,POINT (-93.26727872791534 45.0118143898511),0.12903225806451613
180,0,POINT (-93.27045205507912 45.01406269076041),0.16129032258064516
180,1,POINT (-93.27045205507912 45.01631099166972),0.0
180,2,POINT (-93.26727872791534 45.01406269076041),0.0967741935483871
180,3,POINT (-93.26727872791534 45.01631099166972),0.0
181,0,POINT (-93.27045205507912 45.01855929257903),0.0967741935483871
181,1,POINT (-93.27045205507912 45.02080759348834),0.0
181,2,POINT (-93.26727872791534 45.01855929257903),0.0
181,3,POINT (-93.26727872791534 45.02080759348834),0.0
182,0,POINT (-93.27045205507912 45.02305589439765),0.0
182,1,POINT (-93.27045205507912 45.02530419530696),0.06451612903225806
182,2,POINT (-93.26727872791534 45.02305589439765),0.0
182,3,POINT (-93.26727872791534 45.02530419530696),0.0
183,0,POINT (-93.26410540075153 44.91513745075071),0.06451612903225806
183,1,POINT (-93.26410540075153 44.91738575166001),0.0
183,2,POINT (-93.26093207358772 44.91513745075071),0.06451612903225806
183,3,POINT (-93.26093207358772 44.91738575166001),0.0
184,0,POINT (-93.26410540075153 44.92413065438795),0.06451612903225806
184,1,POINT (-93.26410540075153 44.92637895529726),0.03225806451612903
184,2,POINT (-93.26093207358772 44.92413065438795),0.0
184,3,POINT (-93.26093207358772 44.92637895529726),0.0
185,0,POINT (-93.26410540075153 44.92862725620657),0.0
185,1,POINT (-93.26410540075153 44.93087555711588),0.06451612903225806
185,2,POINT (-93.26093207358772 44.92862725620657),0.0
185,3,POINT (-93.26093207358772 44.93087555711588),0.16129032258064516
186,0,POINT (-93.26410540075153 44.9331238580252),0.25806451612903225
186,1,POINT (-93.26410540075153 44.9353721589345),0.29032258064516125
186,2,POINT (-93.26093207358772 44.9331238580252),0.12903225806451613
186,3,POINT (-93.26093207358772 44.9353721589345),0.12903225806451613
187,0,POINT (-93.26410540075153 44.93762045984381),0.45161290322580644
187,1,POINT (-93.26410540075153 44.93986876075313),0.0967741935483871
187,2,POINT (-93.26093207358772 44.93762045984381),0.0967741935483871
187,3,POINT (-93.26093207358772 44.93986876075313),0.7096774193548387
188,0,POINT (-93.26410540075153 44.94211706166244),0.29032258064516125
188,1,POINT (-93.26410540075153 44.94436536257175),0.06451612903225806
188,2,POINT (-93.26093207358772 44.94211706166244),0.6129032258064516
188,3,POINT (-93.26093207358772 44.94436536257175),0.5806451612903226
189,0,POINT (-93.26410540075153 44.94661366348106),2.6774193548387095
189,1,POINT (-93.26410540075153 44.94886196439037),0.8064516129032258
189,2,POINT (-93.26093207358772 44.94661366348106),3.3548387096774195
189,3,POINT (-93.26093207358772 44.94886196439037),5.67741935483871
190,0,POINT (-93.26410540075153 44.95111026529968),3.0
190,1,POINT (-93.26410540075153 44.95335856620899),3.032258064516129
190,2,POINT (-93.26093207358772 44.95111026529968),0.4193548387096774
190,3,POINT (-93.26093207358772 44.95335856620899),2.161290322580645
191,0,POINT (-93.26410540075153 44.95560686711831),0.7741935483870968
191,1,POINT (-93.26410540075153 44.95785516802761),0.7419354838709677
191,2,POINT (-93.26093207358772 44.95560686711831),0.4516129032258065
191,3,POINT (-93.26093207358772 44.95785516802761),0.9032258064516129
192,0,POINT (-93.26410540075153 44.96010346893694),2.7096774193548385
192,1,POINT (-93.26489873254246 44.96291384507357),7.935483870967742
192,2,POINT (-93.26093207358772 44.96010346893694),2.870967741935484
192,3,POINT (-93.26093207358772 44.96235176984624),2.4193548387096775
193,0,POINT (-93.26410540075153 44.96460007075555),2.870967741935484
193,1,POINT (-93.26410540075153 44.96684837166487),1.7096774193548385
193,2,POINT (-93.26093207358772 44.96460007075555),0.0967741935483871
193,3,POINT (-93.26093207358772 44.96684837166487),0.3870967741935484
194,0,POINT (-93.26410540075153 44.96909667257417),3.35483870967742
194,1,POINT (-93.26410540075153 44.97134497348349),8.096774193548388
194,2,POINT (-93.26093207358772 44.96909667257417),3.5161290322580645
194,3,POINT (-93.26093207358772 44.97134497348349),2.6451612903225805
195,0,POINT (-93.26410540075153 44.9735932743928),8.709677419354838
195,1,POINT (-93.26410540075153 44.97584157530211),6.612903225806452
195,2,POINT (-93.26093207358772 44.9735932743928),3.6451612903225805
195,3,POINT (-93.26172540537867 44.97640365052944),11.612903225806452
196,0,POINT (-93.26331206896059 44.97752780098409),8.741935483870968
196,1,POINT (-93.26410540075153 44.98033817712074),17.161290322580648
196,2,POINT (-93.26013874179678 44.97865195143874),22.483870967741936
196,3,POINT (-93.26172540537867 44.98090025234806),22.548387096774192
197,0,POINT (-93.26410540075153 44.98258647803005),7.870967741935484
197,1,POINT (-93.26410540075153 44.98483477893936),1.064516129032258
197,2,POINT (-93.26093207358772 44.98258647803005),0.0967741935483871
197,3,POINT (-93.26093207358772 44.98483477893936),0.9032258064516129
198,0,POINT (-93.26410540075153 44.98708307984867),0.45161290322580644
198,1,POINT (-93.26410540075153 44.98933138075797),0.0
198,2,POINT (-93.26093207358772 44.98708307984867),0.8064516129032259
198,3,POINT (-93.26093207358772 44.98933138075797),0.12903225806451613
199,0,POINT (-93.26410540075153 44.9915796816673),0.06451612903225806
199,1,POINT (-93.26410540075153 44.9938279825766),1.2580645161290323
199,2,POINT (-93.26093207358772 44.9915796816673),0.22580645161290322
199,3,POINT (-93.26093207358772 44.9938279825766),0.4838709677419355
200,0,POINT (-93.26410540075153 44.99607628348592),0.32258064516129026
200,1,POINT (-93.26410540075153 44.99832458439523),1.032258064516129
200,2,POINT (-93.26093207358772 44.99607628348592),0.16129032258064516
200,3,POINT (-93.26093207358772 44.99832458439523),1.032258064516129
201,0,POINT (-93.26410540075153 45.00057288530454),1.2580645161290323
201,1,POINT (-93.26410540075153 45.00282118621385),0.25806451612903225
201,2,POINT (-93.26093207358772 45.00057288530454),0.903225806451613
201,3,POINT (-93.26093207358772 45.00282118621385),3.096774193548387
202,0,POINT (-93.26410540075153 45.00506948712316),0.0
202,1,POINT (-93.26410540075153 45.00731778803247),0.0967741935483871
202,2,POINT (-93.26093207358772 45.00506948712316),0.06451612903225806
202,3,POINT (-93.26093207358772 45.00731778803247),0.3225806451612903
203,0,POINT (-93.26410540075153 45.00956608894178),0.25806451612903225
203,1,POINT (-93.26410540075153 45.0118143898511),0.41935483870967744
203,2,POINT (-93.26093207358772 45.00956608894178),1.3548387096774193
203,3,POINT (-93.26093207358772 45.0118143898511),0.7096774193548387
204,0,POINT (-93.26410540075153 45.01406269076041),1.032258064516129
204,1,POINT (-93.26410540075153 45.01631099166972),0.0
204,2,POINT (-93.26093207358772 45.01406269076041),0.967741935483871
204,3,POINT (-93.26093207358772 45.01631099166972),0.0
205,0,POINT (-93.25775874642395 44.91963405256933),0.0
205,1,POINT (-93.25775874642395 44.92188235347863),0.0
205,2,POINT (-93.25458541926015 44.91963405256933),0.12903225806451613
205,3,POINT (-93.25458541926015 44.92188235347863),0.0
206,0,POINT (-93.25775874642395 44.92413065438795),0.0
206,1,POINT (-93.25775874642395 44.92637895529726),0.0
206,2,POINT (-93.25458541926015 44.92413065438795),0.0
206,3,POINT (-93.25458541926015 44.92637895529726),0.03225806451612903
207,0,POINT (-93.25775874642395 44.92862725620657),0.1935483870967742
207,1,POINT (-93.25775874642395 44.93087555711588),0.0
207,2,POINT (-93.25458541926015 44.92862725620657),0.12903225806451613
207,3,POINT (-93.25458541926015 44.93087555711588),0.0
208,0,POINT (-93.25775874642395 44.9331238580252),0.12903225806451613
208,1,POINT (-93.25775874642395 44.9353721589345),0.0
208,2,POINT (-93.25458541926015 44.9331238580252),0.22580645161290322
208,3,POINT (-93.25458541926015 44.9353721589345),0.0
209,0,POINT (-93.25775874642395 44.93762045984381),0.1935483870967742
209,1,POINT (-93.25775874642395 44.93986876075313),0.29032258064516125
209,2,POINT (-93.25458541926015 44.93762045984381),0.0
209,3,POINT (-93.25458541926015 44.93986876075313),0.7741935483870968
210,0,POINT (-93.25775874642395 44.94211706166244),0.0
210,1,POINT (-93.25775874642395 44.94436536257175),0.0
210,2,POINT (-93.25458541926015 44.94211706166244),2.225806451612903
210,3,POINT (-93.25458541926015 44.94436536257175),1.2580645161290323
211,0,POINT (-93.25775874642395 44.94661366348106),2.096774193548387
211,1,POINT (-93.25775874642395 44.94886196439037),1.5806451612903225
211,2,POINT (-93.25458541926015 44.94661366348106),1.7096774193548385
211,3,POINT (-93.25458541926015 44.94886196439037),2.129032258064516
212,0,POINT (-93.25775874642395 44.95111026529968),0.45161290322580644
212,1,POINT (-93.25775874642395 44.95335856620899),1.4516129032258065
212,2,POINT (-93.25458541926015 44.95111026529968),2.354838709677419
212,3,POINT (-93.25458541926015 44.95335856620899),0.6129032258064516
213,0,POINT (-93.25775874642395 44.95560686711831),1.032258064516129
213,1,POINT (-93.25775874642395 44.95785516802761),0.7419354838709677
213,2,POINT (-93.25458541926015 44.95560686711831),0.7096774193548387
213,3,POINT (-93.25458541926015 44.95785516802761),0.7096774193548387
214,0,POINT (-93.25775874642395 44.96010346893694),0.3548387096774194
