,0
22,"POLYGON ((-93.3291586076093 44.98595892939401, -93.32281195328171 44.98595892939401, -93.32281195328171 44.99045553121263, -93.3291586076093 44.99045553121263, -93.3291586076093 44.98595892939401))"
23,"POLYGON ((-93.3291586076093 44.99045553121263, -93.32281195328171 44.99045553121263, -93.32281195328171 44.99495213303125, -93.3291586076093 44.99495213303125, -93.3291586076093 44.99045553121263))"
24,"POLYGON ((-93.3291586076093 44.99495213303125, -93.32281195328171 44.99495213303125, -93.32281195328171 44.99944873484988, -93.3291586076093 44.99944873484988, -93.3291586076093 44.99495213303125))"
25,"POLYGON ((-93.3291586076093 44.99944873484988, -93.32281195328171 44.99944873484988, -93.32281195328171 45.0039453366685, -93.3291586076093 45.0039453366685, -93.3291586076093 44.99944873484988))"
26,"POLYGON ((-93.3291586076093 45.0039453366685, -93.32281195328171 45.0039453366685, -93.32281195328171 45.00844193848712, -93.3291586076093 45.00844193848712, -93.3291586076093 45.0039453366685))"
27,"POLYGON ((-93.3291586076093 45.00844193848712, -93.32281195328171 45.00844193848712, -93.32281195328171 45.01293854030575, -93.3291586076093 45.01293854030575, -93.3291586076093 45.00844193848712))"
28,"POLYGON ((-93.3291586076093 45.01293854030575, -93.32281195328171 45.01293854030575, -93.32281195328171 45.01743514212437, -93.3291586076093 45.01743514212437, -93.3291586076093 45.01293854030575))"
29,"POLYGON ((-93.3291586076093 45.01743514212437, -93.32281195328171 45.01743514212437, -93.32281195328171 45.02193174394299, -93.3291586076093 45.02193174394299, -93.3291586076093 45.01743514212437))"
30,"POLYGON ((-93.3291586076093 45.02193174394299, -93.32281195328171 45.02193174394299, -93.32281195328171 45.02642834576162, -93.3291586076093 45.02642834576162, -93.3291586076093 45.02193174394299))"
31,"POLYGON ((-93.3291586076093 45.02642834576162, -93.32281195328171 45.02642834576162, -93.32281195328171 45.03092494758024, -93.3291586076093 45.03092494758024, -93.3291586076093 45.02642834576162))"
32,"POLYGON ((-93.3291586076093 45.03092494758024, -93.32281195328171 45.03092494758024, -93.32281195328171 45.03542154939886, -93.3291586076093 45.03542154939886, -93.3291586076093 45.03092494758024))"
33,"POLYGON ((-93.3291586076093 45.03542154939886, -93.32281195328171 45.03542154939886, -93.32281195328171 45.03991815121748, -93.3291586076093 45.03991815121748, -93.3291586076093 45.03542154939886))"
34,"POLYGON ((-93.3291586076093 45.03991815121748, -93.32281195328171 45.03991815121748, -93.32281195328171 45.04441475303611, -93.3291586076093 45.04441475303611, -93.3291586076093 45.03991815121748))"
35,"POLYGON ((-93.3291586076093 45.04441475303611, -93.32281195328171 45.04441475303611, -93.32281195328171 45.04891135485473, -93.3291586076093 45.04891135485473, -93.3291586076093 45.04441475303611))"
36,"POLYGON ((-93.3291586076093 45.04891135485473, -93.32281195328171 45.04891135485473, -93.32281195328171 45.05340795667335, -93.3291586076093 45.05340795667335, -93.3291586076093 45.04891135485473))"
37,"POLYGON ((-93.32281195328171 44.8870336893843, -93.31646529895413 44.8870336893843, -93.31646529895413 44.89153029120293, -93.32281195328171 44.89153029120293, -93.32281195328171 44.8870336893843))"
38,"POLYGON ((-93.32281195328171 44.89153029120293, -93.31646529895413 44.89153029120293, -93.31646529895413 44.89602689302155, -93.32281195328171 44.89602689302155, -93.32281195328171 44.89153029120293))"
39,"POLYGON ((-93.32281195328171 44.89602689302155, -93.31646529895413 44.89602689302155, -93.31646529895413 44.90052349484017, -93.32281195328171 44.90052349484017, -93.32281195328171 44.89602689302155))"
