,0
65,"POLYGON ((-94.59248526656877 38.99557974996468, -94.58671349346993 38.99557974996468, -94.58671349346993 39.00007635178329, -94.59248526656877 39.00007635178329, -94.59248526656877 38.99557974996468))"
66,"POLYGON ((-94.59248526656877 39.00906955542052, -94.58671349346993 39.00906955542052, -94.58671349346993 39.01356615723914, -94.59248526656877 39.01356615723914, -94.59248526656877 39.00906955542052))"
67,"POLYGON ((-94.59248526656877 39.01356615723914, -94.58671349346993 39.01356615723914, -94.58671349346993 39.01806275905776, -94.59248526656877 39.01806275905776, -94.59248526656877 39.01356615723914))"
68,"POLYGON ((-94.59248526656877 39.01806275905776, -94.58671349346993 39.01806275905776, -94.58671349346993 39.02255936087637, -94.59248526656877 39.02255936087637, -94.59248526656877 39.01806275905776))"
69,"POLYGON ((-94.59248526656877 39.02255936087637, -94.58671349346993 39.02255936087637, -94.58671349346993 39.02705596269499, -94.59248526656877 39.02705596269499, -94.59248526656877 39.02255936087637))"
70,"POLYGON ((-94.59248526656877 39.02705596269499, -94.58671349346993 39.02705596269499, -94.58671349346993 39.0315525645136, -94.59248526656877 39.0315525645136, -94.59248526656877 39.02705596269499))"
71,"POLYGON ((-94.59248526656877 39.0315525645136, -94.58671349346993 39.0315525645136, -94.58671349346993 39.03604916633222, -94.59248526656877 39.03604916633222, -94.59248526656877 39.0315525645136))"
72,"POLYGON ((-94.59248526656877 39.03604916633222, -94.58671349346993 39.03604916633222, -94.58671349346993 39.04054576815084, -94.59248526656877 39.04054576815084, -94.59248526656877 39.03604916633222))"
73,"POLYGON ((-94.59248526656877 39.04054576815084, -94.58671349346993 39.04054576815084, -94.58671349346993 39.04504236996945, -94.59248526656877 39.04504236996945, -94.59248526656877 39.04054576815084))"
74,"POLYGON ((-94.59248526656877 39.04504236996945, -94.58671349346993 39.04504236996945, -94.58671349346993 39.04953897178807, -94.59248526656877 39.04953897178807, -94.59248526656877 39.04504236996945))"
75,"POLYGON ((-94.59248526656877 39.04953897178807, -94.58671349346993 39.04953897178807, -94.58671349346993 39.05403557360668, -94.59248526656877 39.05403557360668, -94.59248526656877 39.04953897178807))"
76,"POLYGON ((-94.59248526656877 39.05403557360668, -94.58671349346993 39.05403557360668, -94.58671349346993 39.0585321754253, -94.59248526656877 39.0585321754253, -94.59248526656877 39.05403557360668))"
77,"POLYGON ((-94.59248526656877 39.0585321754253, -94.58671349346993 39.0585321754253, -94.58671349346993 39.06302877724391, -94.59248526656877 39.06302877724391, -94.59248526656877 39.0585321754253))"
78,"POLYGON ((-94.59248526656877 39.06302877724391, -94.58671349346993 39.06302877724391, -94.58671349346993 39.06752537906253, -94.59248526656877 39.06752537906253, -94.59248526656877 39.06302877724391))"
79,"POLYGON ((-94.59248526656877 39.06752537906253, -94.58671349346993 39.06752537906253, -94.58671349346993 39.07202198088115, -94.59248526656877 39.07202198088115, -94.59248526656877 39.06752537906253))"
80,"POLYGON ((-94.59248526656877 39.07202198088115, -94.58671349346993 39.07202198088115, -94.58671349346993 39.07651858269976, -94.59248526656877 39.07651858269976, -94.59248526656877 39.07202198088115))"
81,"POLYGON ((-94.59248526656877 39.07651858269976, -94.58671349346993 39.07651858269976, -94.58671349346993 39.08101518451838, -94.59248526656877 39.08101518451838, -94.59248526656877 39.07651858269976))"
82,"POLYGON ((-94.59248526656877 39.08101518451838, -94.58671349346993 39.08101518451838, -94.58671349346993 39.08551178633699, -94.59248526656877 39.08551178633699, -94.59248526656877 39.08101518451838))"
83,"POLYGON ((-94.59248526656877 39.08551178633699, -94.58671349346993 39.08551178633699, -94.58671349346993 39.09000838815561, -94.59248526656877 39.09000838815561, -94.59248526656877 39.08551178633699))"
84,"POLYGON ((-94.59248526656877 39.09000838815561, -94.58671349346993 39.09000838815561, -94.58671349346993 39.09450498997423, -94.59248526656877 39.09450498997423, -94.59248526656877 39.09000838815561))"
85,"POLYGON ((-94.59248526656877 39.09450498997423, -94.58671349346993 39.09450498997423, -94.58671349346993 39.09900159179284, -94.59248526656877 39.09900159179284, -94.59248526656877 39.09450498997423))"
86,"POLYGON ((-94.59248526656877 39.09900159179284, -94.58671349346993 39.09900159179284, -94.58671349346993 39.10349819361146, -94.59248526656877 39.10349819361146, -94.59248526656877 39.09900159179284))"
87,"POLYGON ((-94.59248526656877 39.10349819361146, -94.58671349346993 39.10349819361146, -94.58671349346993 39.10799479543007, -94.59248526656877 39.10799479543007, -94.59248526656877 39.10349819361146))"
88,"POLYGON ((-94.59248526656877 39.10799479543007, -94.58671349346993 39.10799479543007, -94.58671349346993 39.11249139724869, -94.59248526656877 39.11249139724869, -94.59248526656877 39.10799479543007))"
89,"POLYGON ((-94.58671349346993 39.00906955542052, -94.58094172037109 39.00906955542052, -94.58094172037109 39.01356615723914, -94.58671349346993 39.01356615723914, -94.58671349346993 39.00906955542052))"
90,"POLYGON ((-94.58671349346993 39.01356615723914, -94.58094172037109 39.01356615723914, -94.58094172037109 39.01806275905776, -94.58671349346993 39.01806275905776, -94.58671349346993 39.01356615723914))"
91,"POLYGON ((-94.58671349346993 39.01806275905776, -94.58094172037109 39.01806275905776, -94.58094172037109 39.02255936087637, -94.58671349346993 39.02255936087637, -94.58671349346993 39.01806275905776))"
92,"POLYGON ((-94.58671349346993 39.02255936087637, -94.58094172037109 39.02255936087637, -94.58094172037109 39.02705596269499, -94.58671349346993 39.02705596269499, -94.58671349346993 39.02255936087637))"
93,"POLYGON ((-94.58671349346993 39.02705596269499, -94.58094172037109 39.02705596269499, -94.58094172037109 39.0315525645136, -94.58671349346993 39.0315525645136, -94.58671349346993 39.02705596269499))"
94,"POLYGON ((-94.58671349346993 39.0315525645136, -94.58094172037109 39.0315525645136, -94.58094172037109 39.03604916633222, -94.58671349346993 39.03604916633222, -94.58671349346993 39.0315525645136))"
95,"POLYGON ((-94.58671349346993 39.03604916633222, -94.58094172037109 39.03604916633222, -94.58094172037109 39.04054576815084, -94.58671349346993 39.04054576815084, -94.58671349346993 39.03604916633222))"
96,"POLYGON ((-94.58671349346993 39.04054576815084, -94.58094172037109 39.04054576815084, -94.58094172037109 39.04504236996945, -94.58671349346993 39.04504236996945, -94.58671349346993 39.04054576815084))"
97,"POLYGON ((-94.58671349346993 39.04504236996945, -94.58094172037109 39.04504236996945, -94.58094172037109 39.04953897178807, -94.58671349346993 39.04953897178807, -94.58671349346993 39.04504236996945))"
98,"POLYGON ((-94.58671349346993 39.04953897178807, -94.58094172037109 39.04953897178807, -94.58094172037109 39.05403557360668, -94.58671349346993 39.05403557360668, -94.58671349346993 39.04953897178807))"
