,0
20,"POLYGON ((-94.58815643674464 39.09000838815561, -94.58959938001935 39.09000838815561, -94.59104232329406 39.09000838815561, -94.59248526656877 39.09000838815561, -94.59248526656877 39.09113253861027, -94.59248526656877 39.09225668906493, -94.59104232329406 39.09225668906493, -94.58959938001935 39.09225668906493, -94.58815643674464 39.09225668906493, -94.58671349346993 39.09225668906493, -94.58671349346993 39.09113253861027, -94.58671349346993 39.09000838815561, -94.58815643674464 39.09000838815561))"
21,"POLYGON ((-94.58527055019522 39.09450498997423, -94.58671349346993 39.09450498997423, -94.58815643674464 39.09450498997423, -94.58959938001935 39.09450498997423, -94.58959938001935 39.09562914042888, -94.58959938001935 39.09675329088354, -94.58815643674464 39.09675329088354, -94.58671349346993 39.09675329088354, -94.58527055019522 39.09675329088354, -94.58382760692051 39.09675329088354, -94.58382760692051 39.09562914042888, -94.58382760692051 39.09450498997423, -94.58527055019522 39.09450498997423))"
22,"POLYGON ((-94.58815643674464 39.10799479543007, -94.58959938001935 39.10799479543007, -94.59104232329406 39.10799479543007, -94.59248526656877 39.10799479543007, -94.59248526656877 39.10911894588473, -94.59248526656877 39.11024309633939, -94.59104232329406 39.11024309633939, -94.58959938001935 39.11024309633939, -94.58959938001935 39.11136724679405, -94.58959938001935 39.1124913972487, -94.58815643674464 39.1124913972487, -94.58671349346993 39.1124913972487, -94.58671349346993 39.11136724679405, -94.58671349346993 39.11024309633939, -94.58671349346993 39.10911894588473, -94.58671349346993 39.10799479543007, -94.58815643674464 39.10799479543007))"
23,"POLYGON ((-94.5823846636458 39.03829746724153, -94.58382760692051 39.03829746724153, -94.58382760692051 39.03942161769619, -94.58382760692051 39.04054576815084, -94.58382760692051 39.04054576815085, -94.58382760692051 39.04166991860549, -94.58382760692051 39.04279406906015, -94.58382760692051 39.04391821951481, -94.58382760692051 39.04504236996947, -94.5823846636458 39.04504236996947, -94.58094172037109 39.04504236996947, -94.58094172037109 39.04391821951481, -94.58094172037109 39.04279406906015, -94.57949877709638 39.04279406906015, -94.57805583382167 39.04279406906015, -94.57805583382167 39.04166991860549, -94.57805583382167 39.04054576815084, -94.57949877709638 39.04054576815084, -94.58094172037109 39.04054576815084, -94.58094172037109 39.03942161769619, -94.58094172037109 39.03829746724153, -94.5823846636458 39.03829746724153))"
24,"POLYGON ((-94.58527055019522 39.03829746724153, -94.58671349346993 39.03829746724153, -94.58671349346993 39.03942161769619, -94.58671349346993 39.04054576815084, -94.58671349346993 39.04054576815085, -94.58671349346993 39.04166991860549, -94.58671349346993 39.04279406906015, -94.58527055019522 39.04279406906015, -94.58382760692051 39.04279406906015, -94.58382760692051 39.04166991860549, -94.58382760692051 39.04054576815085, -94.58382760692051 39.04054576815084, -94.58382760692051 39.03942161769619, -94.58382760692051 39.03829746724153, -94.58527055019522 39.03829746724153))"
25,"POLYGON ((-94.58527055019522 39.04279406906015, -94.58671349346993 39.04279406906015, -94.58671349346993 39.04391821951481, -94.58671349346993 39.04504236996947, -94.58527055019522 39.04504236996947, -94.58382760692051 39.04504236996947, -94.58382760692051 39.04391821951481, -94.58382760692051 39.04279406906015, -94.58527055019522 39.04279406906015))"
26,"POLYGON ((-94.5823846636458 39.07876688360908, -94.58382760692051 39.07876688360908, -94.58382760692051 39.07989103406373, -94.58382760692051 39.08101518451838, -94.58382760692051 39.08101518451839, -94.58382760692051 39.08213933497304, -94.58382760692051 39.08326348542769, -94.5823846636458 39.08326348542769, -94.58094172037109 39.08326348542769, -94.57949877709638 39.08326348542769, -94.57805583382167 39.08326348542769, -94.57805583382167 39.08213933497304, -94.57805583382167 39.08101518451838, -94.57949877709638 39.08101518451838, -94.58094172037109 39.08101518451838, -94.58094172037109 39.07989103406373, -94.58094172037109 39.07876688360908, -94.5823846636458 39.07876688360908))"
27,"POLYGON ((-94.58527055019522 39.11249139724869, -94.58671349346993 39.11249139724869, -94.58671349346993 39.11361554770335, -94.58671349346993 39.114739698158, -94.58671349346993 39.11586384861266, -94.58671349346993 39.11698799906732, -94.58527055019522 39.11698799906732, -94.58382760692051 39.11698799906732, -94.58382760692051 39.11586384861266, -94.58382760692051 39.114739698158, -94.5823846636458 39.114739698158, -94.58094172037109 39.114739698158, -94.58094172037109 39.11361554770335, -94.58094172037109 39.11249139724869, -94.5823846636458 39.11249139724869, -94.58382760692051 39.11249139724869, -94.58527055019522 39.11249139724869))"
28,"POLYGON ((-94.5823846636458 39.08326348542769, -94.58382760692051 39.08326348542769, -94.58382760692051 39.08438763588235, -94.58382760692051 39.08551178633701, -94.5823846636458 39.08551178633701, -94.58094172037109 39.08551178633701, -94.57949877709638 39.08551178633701, -94.57805583382167 39.08551178633701, -94.57805583382167 39.08438763588235, -94.57805583382167 39.08326348542769, -94.57949877709638 39.08326348542769, -94.58094172037109 39.08326348542769, -94.5823846636458 39.08326348542769))"
29,"POLYGON ((-94.5823846636458 39.08551178633699, -94.58382760692051 39.08551178633699, -94.58382760692051 39.08663593679165, -94.58382760692051 39.08776008724631, -94.5823846636458 39.08776008724631, -94.58094172037109 39.08776008724631, -94.57949877709638 39.08776008724631, -94.57805583382167 39.08776008724631, -94.57805583382167 39.08663593679165, -94.57805583382167 39.08551178633699, -94.57949877709638 39.08551178633699, -94.58094172037109 39.08551178633699, -94.5823846636458 39.08551178633699))"
