start_grid,start_basegrid_idx,0,1
2619,1,POINT (-94.59104232329403 39.01244200678449),0.41935483870967744
2619,2,POINT (-94.58815643674463 39.01019370587518),0.0
2619,3,POINT (-94.58815643674463 39.01244200678449),0.06451612903225806
2620,0,POINT (-94.59104232329403 39.01469030769379),2.4516129032258065
2620,1,POINT (-94.59104232329403 39.01693860860311),0.03225806451612903
2620,2,POINT (-94.58815643674463 39.01469030769379),0.4193548387096774
2620,3,POINT (-94.58815643674463 39.01693860860311),0.22580645161290322
2621,0,POINT (-94.59104232329403 39.01918690951241),0.0
2621,1,POINT (-94.59104232329403 39.02143521042172),0.0
2621,2,POINT (-94.58815643674463 39.01918690951241),0.03225806451612903
2621,3,POINT (-94.58815643674463 39.02143521042172),0.0967741935483871
2622,0,POINT (-94.59104232329403 39.02368351133102),0.0
2622,1,POINT (-94.59104232329403 39.02593181224034),0.03225806451612903
2622,2,POINT (-94.58815643674463 39.02368351133102),0.0
2622,3,POINT (-94.58815643674463 39.02593181224034),0.0
2623,0,POINT (-94.59104232329403 39.02818011314964),0.0
2623,1,POINT (-94.59104232329403 39.03042841405895),0.06451612903225806
2623,2,POINT (-94.58815643674463 39.02818011314964),0.06451612903225806
2623,3,POINT (-94.58815643674463 39.03042841405895),0.03225806451612903
2624,0,POINT (-94.59104232329403 39.03267671496825),0.22580645161290322
2624,1,POINT (-94.59104232329403 39.03492501587758),0.6451612903225806
2624,2,POINT (-94.58815643674463 39.03267671496825),0.06451612903225806
2624,3,POINT (-94.58815643674463 39.03492501587758),2.967741935483871
2625,0,POINT (-94.59104232329403 39.03717331678687),0.3870967741935484
2625,1,POINT (-94.59104232329403 39.03942161769618),9.096774193548388
2625,2,POINT (-94.58815643674463 39.03717331678687),2.6451612903225805
2625,3,POINT (-94.58815643674463 39.03942161769618),3.6451612903225805
2626,0,POINT (-94.59104232329403 39.04166991860549),96.19354838709677
2626,1,POINT (-94.59032085165671 39.04335614428748),14.225806451612906
2626,2,POINT (-94.588877908382 39.04223199383282),52.354838709677416
2626,3,POINT (-94.58743496510729 39.04335614428748),26.483870967741936
2627,0,POINT (-94.59104232329403 39.0461665204241),0.6774193548387097
2627,1,POINT (-94.59104232329403 39.04841482133342),0.3870967741935484
2627,2,POINT (-94.58743496510729 39.04560444519677),10.193548387096772
2627,3,POINT (-94.58815643674463 39.04841482133342),2.7096774193548385
2628,0,POINT (-94.59104232329403 39.05066312224272),2.838709677419355
2628,1,POINT (-94.59104232329403 39.05291142315204),45.322580645161295
2628,2,POINT (-94.58815643674463 39.05066312224272),1.4516129032258065
2628,3,POINT (-94.588877908382 39.05347349837937),6.0
2629,0,POINT (-94.59104232329403 39.05515972406134),2.967741935483871
2629,1,POINT (-94.59104232329403 39.05740802497065),2.612903225806452
2629,2,POINT (-94.58815643674463 39.05515972406134),2.967741935483871
2629,3,POINT (-94.58815643674463 39.05740802497065),1.0
2630,0,POINT (-94.59104232329403 39.05965632587996),2.258064516129032
2630,1,POINT (-94.59104232329403 39.06190462678926),3.225806451612903
2630,2,POINT (-94.58815643674463 39.05965632587996),0.4516129032258064
2630,3,POINT (-94.58815643674463 39.06190462678926),0.8709677419354838
2631,0,POINT (-94.59104232329403 39.06415292769857),0.5161290322580645
2631,1,POINT (-94.59104232329403 39.06640122860789),0.12903225806451613
2631,2,POINT (-94.58815643674463 39.06415292769857),0.3548387096774194
2631,3,POINT (-94.58815643674463 39.06640122860789),0.03225806451612903
2632,0,POINT (-94.59104232329403 39.06864952951719),0.3225806451612903
2632,1,POINT (-94.59104232329403 39.0708978304265),0.16129032258064516
2632,2,POINT (-94.58815643674463 39.06864952951719),0.22580645161290322
2632,3,POINT (-94.58815643674463 39.0708978304265),0.16129032258064516
2633,0,POINT (-94.59104232329403 39.0731461313358),0.1935483870967742
2633,1,POINT (-94.59104232329403 39.07539443224512),0.06451612903225806
2633,2,POINT (-94.58815643674463 39.0731461313358),0.3225806451612903
2633,3,POINT (-94.58815643674463 39.07539443224512),0.8064516129032258
2634,0,POINT (-94.59104232329403 39.07764273315442),0.5806451612903225
2634,1,POINT (-94.59104232329403 39.07989103406373),0.16129032258064516
2634,2,POINT (-94.58743496510729 39.07708065792709),5.32258064516129
2634,3,POINT (-94.58743496510729 39.08045310929106),8.29032258064516
2635,0,POINT (-94.59104232329403 39.08213933497303),0.1935483870967742
2635,1,POINT (-94.59104232329403 39.08438763588235),1.3548387096774193
2635,2,POINT (-94.58815643674463 39.08213933497303),3.354838709677419
2635,3,POINT (-94.58815643674463 39.08438763588235),2.32258064516129
2636,0,POINT (-94.59104232329403 39.08663593679165),11.64516129032258
2636,1,POINT (-94.59104232329403 39.08888423770096),2.161290322580645
2636,2,POINT (-94.58743496510729 39.08719801201899),20.61290322580645
2636,3,POINT (-94.58743496510729 39.08832216247364),85.51612903225806
2637,0,POINT (-94.59104232329403 39.09113253861026),3.6774193548387095
2637,1,POINT (-94.59104232329403 39.09338083951958),1.7096774193548387
2637,2,POINT (-94.58815643674463 39.09113253861026),5.67741935483871
2637,3,POINT (-94.588877908382 39.09281876429225),8.64516129032258
2638,0,POINT (-94.59104232329403 39.09562914042888),0.3870967741935484
2638,1,POINT (-94.59104232329403 39.09787744133819),2.870967741935484
2638,2,POINT (-94.58815643674463 39.09562914042888),4.709677419354838
2638,3,POINT (-94.58743496510729 39.09843951656552),41.387096774193544
2639,0,POINT (-94.59032085165671 39.09956366702017),27.161290322580648
2639,1,POINT (-94.59104232329403 39.10237404315681),16.483870967741936
2639,2,POINT (-94.58743496510729 39.09956366702017),21.32258064516129
2639,3,POINT (-94.58743496510729 39.10181196792948),31.93548387096774
2640,0,POINT (-94.59104232329403 39.10462234406612),15.161290322580644
2640,1,POINT (-94.59104232329403 39.10687064497542),1.4193548387096773
2640,2,POINT (-94.58815643674463 39.10462234406612),41.80645161290323
2640,3,POINT (-94.58743496510729 39.1063085697481),7.064516129032258
2641,0,POINT (-94.59104232329403 39.10911894588472),2.32258064516129
2641,1,POINT (-94.59104232329403 39.11136724679404),0.0967741935483871
2641,2,POINT (-94.58815643674463 39.10911894588472),12.225806451612904
2641,3,POINT (-94.58815643674463 39.11136724679404),1.6451612903225805
2706,0,POINT (-94.58527055019522 39.01019370587518),0.03225806451612903
2706,1,POINT (-94.58527055019522 39.01244200678449),0.0
2706,2,POINT (-94.58238466364578 39.01019370587518),0.0
2706,3,POINT (-94.58238466364578 39.01244200678449),0.03225806451612903
2707,0,POINT (-94.58527055019522 39.01469030769379),0.1935483870967742
2707,1,POINT (-94.58527055019522 39.01693860860311),0.0
2707,2,POINT (-94.58238466364578 39.01469030769379),0.12903225806451613
2707,3,POINT (-94.58238466364578 39.01693860860311),0.0
2708,0,POINT (-94.58527055019522 39.01918690951241),0.06451612903225806
2708,1,POINT (-94.58527055019522 39.02143521042172),0.03225806451612903
2708,2,POINT (-94.58238466364578 39.01918690951241),0.0967741935483871
2708,3,POINT (-94.58238466364578 39.02143521042172),0.0
2709,0,POINT (-94.58527055019522 39.02368351133102),0.0
2709,1,POINT (-94.58527055019522 39.02593181224034),0.03225806451612903
2709,2,POINT (-94.58238466364578 39.02368351133102),0.03225806451612903
2709,3,POINT (-94.58238466364578 39.02593181224034),0.16129032258064516
2710,0,POINT (-94.58527055019522 39.02818011314964),0.22580645161290322
2710,1,POINT (-94.58527055019522 39.03042841405895),0.06451612903225806
2710,2,POINT (-94.58238466364578 39.02818011314964),0.12903225806451613
2710,3,POINT (-94.58238466364578 39.03042841405895),0.06451612903225806
2711,0,POINT (-94.58527055019522 39.03267671496825),0.03225806451612903
2711,1,POINT (-94.58527055019522 39.03492501587758),1.2903225806451615
2711,2,POINT (-94.58238466364578 39.03267671496825),0.12903225806451613
2711,3,POINT (-94.58238466364578 39.03492501587758),1.6451612903225805
2712,0,POINT (-94.58527055019522 39.03717331678687),0.4193548387096774
2712,1,POINT (-94.58527055019522 39.03942161769618),1.3548387096774193
2712,2,POINT (-94.58238466364578 39.03717331678687),0.0967741935483871
2712,3,POINT (-94.58238466364578 39.03942161769618),1.4838709677419355
2713,0,POINT (-94.58454907855788 39.04223199383282),7.516129032258064
2713,1,POINT (-94.58599202183258 39.04448029474214),5.516129032258064
2713,2,POINT (-94.58166319200843 39.04223199383282),6.096774193548387
2713,3,POINT (-94.58238466364578 39.0439182195148),3.4516129032258065
2714,0,POINT (-94.58527055019522 39.0461665204241),2.7096774193548385
2714,1,POINT (-94.58527055019522 39.04841482133342),3.67741935483871
2714,2,POINT (-94.58238466364578 39.0461665204241),1.6129032258064515
2714,3,POINT (-94.58238466364578 39.04841482133342),2.645161290322581
2715,0,POINT (-94.58527055019522 39.05066312224272),2.483870967741936
2715,1,POINT (-94.58527055019522 39.05291142315204),1.7419354838709675
2715,2,POINT (-94.58238466364578 39.05066312224272),1.3225806451612903
2715,3,POINT (-94.58238466364578 39.05291142315204),1.2903225806451613
2716,0,POINT (-94.58527055019522 39.05515972406134),2.096774193548387
2716,1,POINT (-94.58527055019522 39.05740802497065),1.8709677419354838
2716,2,POINT (-94.58238466364578 39.05515972406134),0.0967741935483871
2716,3,POINT (-94.58238466364578 39.05740802497065),0.32258064516129037
2717,0,POINT (-94.58527055019522 39.05965632587996),1.032258064516129
2717,1,POINT (-94.58527055019522 39.06190462678926),0.8064516129032259
2717,2,POINT (-94.58238466364578 39.05965632587996),0.0
2717,3,POINT (-94.58238466364578 39.06190462678926),0.5806451612903226
2718,0,POINT (-94.58527055019522 39.06415292769857),0.9677419354838709
2718,1,POINT (-94.58527055019522 39.06640122860789),0.5483870967741935
2718,2,POINT (-94.58238466364578 39.06415292769857),0.8709677419354839
2718,3,POINT (-94.58238466364578 39.06640122860789),0.12903225806451613
2719,0,POINT (-94.58527055019522 39.06864952951719),1.0
2719,1,POINT (-94.58527055019522 39.0708978304265),1.3225806451612903
2719,2,POINT (-94.58238466364578 39.06864952951719),0.3548387096774193
2719,3,POINT (-94.58238466364578 39.0708978304265),0.3225806451612903
2720,0,POINT (-94.58527055019522 39.0731461313358),0.6774193548387097
2720,1,POINT (-94.58527055019522 39.07539443224512),0.6774193548387097
2720,2,POINT (-94.58238466364578 39.0731461313358),0.25806451612903225
