,0
91,"POLYGON ((-94.5982570395003 39.04279406906014, -94.59537115294799 39.04279406906014, -94.59537115294799 39.04504236996945, -94.5982570395003 39.04504236996945, -94.5982570395003 39.04279406906014))"
92,"POLYGON ((-94.5982570395003 39.04504236996945, -94.59537115294799 39.04504236996945, -94.59537115294799 39.04729067087876, -94.5982570395003 39.04729067087876, -94.5982570395003 39.04504236996945))"
93,"POLYGON ((-94.5982570395003 39.04729067087876, -94.59537115294799 39.04729067087876, -94.59537115294799 39.04953897178807, -94.5982570395003 39.04953897178807, -94.5982570395003 39.04729067087876))"
94,"POLYGON ((-94.5982570395003 39.04953897178807, -94.59537115294799 39.04953897178807, -94.59537115294799 39.05178727269737, -94.5982570395003 39.05178727269737, -94.5982570395003 39.04953897178807))"
95,"POLYGON ((-94.5982570395003 39.05178727269737, -94.59537115294799 39.05178727269737, -94.59537115294799 39.05403557360668, -94.5982570395003 39.05403557360668, -94.5982570395003 39.05178727269737))"
96,"POLYGON ((-94.5982570395003 39.05403557360668, -94.59537115294799 39.05403557360668, -94.59537115294799 39.05628387451599, -94.5982570395003 39.05628387451599, -94.5982570395003 39.05403557360668))"
97,"POLYGON ((-94.5982570395003 39.05628387451599, -94.59537115294799 39.05628387451599, -94.59537115294799 39.0585321754253, -94.5982570395003 39.0585321754253, -94.5982570395003 39.05628387451599))"
98,"POLYGON ((-94.5982570395003 39.0585321754253, -94.59537115294799 39.0585321754253, -94.59537115294799 39.06078047633461, -94.5982570395003 39.06078047633461, -94.5982570395003 39.0585321754253))"
99,"POLYGON ((-94.5982570395003 39.06527707815322, -94.59537115294799 39.06527707815322, -94.59537115294799 39.06752537906253, -94.5982570395003 39.06752537906253, -94.5982570395003 39.06527707815322))"
100,"POLYGON ((-94.5982570395003 39.06977367997184, -94.59537115294799 39.06977367997184, -94.59537115294799 39.07202198088115, -94.5982570395003 39.07202198088115, -94.5982570395003 39.06977367997184))"
101,"POLYGON ((-94.5982570395003 39.07202198088115, -94.59537115294799 39.07202198088115, -94.59537115294799 39.07427028179045, -94.5982570395003 39.07427028179045, -94.5982570395003 39.07202198088115))"
102,"POLYGON ((-94.5982570395003 39.07651858269976, -94.59537115294799 39.07651858269976, -94.59537115294799 39.07876688360907, -94.5982570395003 39.07876688360907, -94.5982570395003 39.07651858269976))"
103,"POLYGON ((-94.5982570395003 39.07876688360907, -94.59537115294799 39.07876688360907, -94.59537115294799 39.08101518451838, -94.5982570395003 39.08101518451838, -94.5982570395003 39.07876688360907))"
104,"POLYGON ((-94.5982570395003 39.08101518451838, -94.59537115294799 39.08101518451838, -94.59537115294799 39.08326348542769, -94.5982570395003 39.08326348542769, -94.5982570395003 39.08101518451838))"
105,"POLYGON ((-94.5982570395003 39.08326348542769, -94.59537115294799 39.08326348542769, -94.59537115294799 39.08551178633699, -94.5982570395003 39.08551178633699, -94.5982570395003 39.08326348542769))"
106,"POLYGON ((-94.5982570395003 39.0877600872463, -94.59537115294799 39.0877600872463, -94.59537115294799 39.09000838815561, -94.5982570395003 39.09000838815561, -94.5982570395003 39.0877600872463))"
107,"POLYGON ((-94.5982570395003 39.09000838815561, -94.59537115294799 39.09000838815561, -94.59537115294799 39.09225668906492, -94.5982570395003 39.09225668906492, -94.5982570395003 39.09000838815561))"
108,"POLYGON ((-94.5982570395003 39.09225668906492, -94.59537115294799 39.09225668906492, -94.59537115294799 39.09450498997423, -94.5982570395003 39.09450498997423, -94.5982570395003 39.09225668906492))"
109,"POLYGON ((-94.5982570395003 39.09450498997423, -94.59537115294799 39.09450498997423, -94.59537115294799 39.09675329088353, -94.5982570395003 39.09675329088353, -94.5982570395003 39.09450498997423))"
110,"POLYGON ((-94.5982570395003 39.09900159179284, -94.59537115294799 39.09900159179284, -94.59537115294799 39.10124989270215, -94.5982570395003 39.10124989270215, -94.5982570395003 39.09900159179284))"
111,"POLYGON ((-94.5982570395003 39.10124989270215, -94.59537115294799 39.10124989270215, -94.59537115294799 39.10349819361146, -94.5982570395003 39.10349819361146, -94.5982570395003 39.10124989270215))"
112,"POLYGON ((-94.59537115294799 39.01131785632983, -94.59248526639568 39.01131785632983, -94.59248526639568 39.01356615723914, -94.59537115294799 39.01356615723914, -94.59537115294799 39.01131785632983))"
113,"POLYGON ((-94.59537115294799 39.01356615723914, -94.59248526639568 39.01356615723914, -94.59248526639568 39.01581445814845, -94.59537115294799 39.01581445814845, -94.59537115294799 39.01356615723914))"
114,"POLYGON ((-94.59537115294799 39.01581445814845, -94.59248526639568 39.01581445814845, -94.59248526639568 39.01806275905776, -94.59537115294799 39.01806275905776, -94.59537115294799 39.01581445814845))"
115,"POLYGON ((-94.59537115294799 39.01806275905776, -94.59248526639568 39.01806275905776, -94.59248526639568 39.02031105996706, -94.59537115294799 39.02031105996706, -94.59537115294799 39.01806275905776))"
116,"POLYGON ((-94.59537115294799 39.02255936087637, -94.59248526639568 39.02255936087637, -94.59248526639568 39.02480766178568, -94.59537115294799 39.02480766178568, -94.59537115294799 39.02255936087637))"
117,"POLYGON ((-94.59537115294799 39.0293042636043, -94.59248526639568 39.0293042636043, -94.59248526639568 39.0315525645136, -94.59537115294799 39.0315525645136, -94.59537115294799 39.0293042636043))"
118,"POLYGON ((-94.59537115294799 39.0315525645136, -94.59248526639568 39.0315525645136, -94.59248526639568 39.03380086542291, -94.59537115294799 39.03380086542291, -94.59537115294799 39.0315525645136))"
119,"POLYGON ((-94.59537115294799 39.03380086542291, -94.59248526639568 39.03380086542291, -94.59248526639568 39.03604916633222, -94.59537115294799 39.03604916633222, -94.59537115294799 39.03380086542291))"
120,"POLYGON ((-94.59537115294799 39.03604916633222, -94.59248526639568 39.03604916633222, -94.59248526639568 39.03829746724153, -94.59537115294799 39.03829746724153, -94.59537115294799 39.03604916633222))"
121,"POLYGON ((-94.59537115294799 39.03829746724153, -94.59248526639568 39.03829746724153, -94.59248526639568 39.04054576815084, -94.59537115294799 39.04054576815084, -94.59537115294799 39.03829746724153))"
122,"POLYGON ((-94.59537115294799 39.04054576815084, -94.59248526639568 39.04054576815084, -94.59248526639568 39.04279406906014, -94.59537115294799 39.04279406906014, -94.59537115294799 39.04054576815084))"
123,"POLYGON ((-94.59537115294799 39.04279406906014, -94.59248526639568 39.04279406906014, -94.59248526639568 39.04504236996945, -94.59537115294799 39.04504236996945, -94.59537115294799 39.04279406906014))"
124,"POLYGON ((-94.59537115294799 39.04504236996945, -94.59248526639568 39.04504236996945, -94.59248526639568 39.04729067087876, -94.59537115294799 39.04729067087876, -94.59537115294799 39.04504236996945))"
125,"POLYGON ((-94.59537115294799 39.04729067087876, -94.59248526639568 39.04729067087876, -94.59248526639568 39.04953897178807, -94.59537115294799 39.04953897178807, -94.59537115294799 39.04729067087876))"
126,"POLYGON ((-94.59537115294799 39.04953897178807, -94.59248526639568 39.04953897178807, -94.59248526639568 39.05178727269737, -94.59537115294799 39.05178727269737, -94.59537115294799 39.04953897178807))"
127,"POLYGON ((-94.59537115294799 39.05178727269737, -94.59248526639568 39.05178727269737, -94.59248526639568 39.05403557360668, -94.59537115294799 39.05403557360668, -94.59537115294799 39.05178727269737))"
128,"POLYGON ((-94.59537115294799 39.05403557360668, -94.59248526639568 39.05403557360668, -94.59248526639568 39.05628387451599, -94.59537115294799 39.05628387451599, -94.59537115294799 39.05403557360668))"
129,"POLYGON ((-94.59537115294799 39.05628387451599, -94.59248526639568 39.05628387451599, -94.59248526639568 39.0585321754253, -94.59537115294799 39.0585321754253, -94.59537115294799 39.05628387451599))"
130,"POLYGON ((-94.59537115294799 39.0585321754253, -94.59248526639568 39.0585321754253, -94.59248526639568 39.06078047633461, -94.59537115294799 39.06078047633461, -94.59537115294799 39.0585321754253))"
131,"POLYGON ((-94.59537115294799 39.06078047633461, -94.59248526639568 39.06078047633461, -94.59248526639568 39.06302877724391, -94.59537115294799 39.06302877724391, -94.59537115294799 39.06078047633461))"
132,"POLYGON ((-94.59537115294799 39.06302877724391, -94.59248526639568 39.06302877724391, -94.59248526639568 39.06527707815322, -94.59537115294799 39.06527707815322, -94.59537115294799 39.06302877724391))"
133,"POLYGON ((-94.59537115294799 39.06752537906253, -94.59248526639568 39.06752537906253, -94.59248526639568 39.06977367997184, -94.59537115294799 39.06977367997184, -94.59537115294799 39.06752537906253))"
134,"POLYGON ((-94.59537115294799 39.06977367997184, -94.59248526639568 39.06977367997184, -94.59248526639568 39.07202198088115, -94.59537115294799 39.07202198088115, -94.59537115294799 39.06977367997184))"
135,"POLYGON ((-94.59537115294799 39.07202198088115, -94.59248526639568 39.07202198088115, -94.59248526639568 39.07427028179045, -94.59537115294799 39.07427028179045, -94.59537115294799 39.07202198088115))"
136,"POLYGON ((-94.59537115294799 39.07427028179045, -94.59248526639568 39.07427028179045, -94.59248526639568 39.07651858269976, -94.59537115294799 39.07651858269976, -94.59537115294799 39.07427028179045))"
137,"POLYGON ((-94.59537115294799 39.07651858269976, -94.59248526639568 39.07651858269976, -94.59248526639568 39.07876688360907, -94.59537115294799 39.07876688360907, -94.59537115294799 39.07651858269976))"
138,"POLYGON ((-94.59537115294799 39.07876688360907, -94.59248526639568 39.07876688360907, -94.59248526639568 39.08101518451838, -94.59537115294799 39.08101518451838, -94.59537115294799 39.07876688360907))"
139,"POLYGON ((-94.59537115294799 39.08101518451838, -94.59248526639568 39.08101518451838, -94.59248526639568 39.08326348542769, -94.59537115294799 39.08326348542769, -94.59537115294799 39.08101518451838))"
140,"POLYGON ((-94.59537115294799 39.08326348542769, -94.59248526639568 39.08326348542769, -94.59248526639568 39.08551178633699, -94.59537115294799 39.08551178633699, -94.59537115294799 39.08326348542769))"
141,"POLYGON ((-94.59537115294799 39.08551178633699, -94.59248526639568 39.08551178633699, -94.59248526639568 39.0877600872463, -94.59537115294799 39.0877600872463, -94.59537115294799 39.08551178633699))"
142,"POLYGON ((-94.59537115294799 39.0877600872463, -94.59248526639568 39.0877600872463, -94.59248526639568 39.09000838815561, -94.59537115294799 39.09000838815561, -94.59537115294799 39.0877600872463))"
143,"POLYGON ((-94.59537115294799 39.09000838815561, -94.59248526639568 39.09000838815561, -94.59248526639568 39.09225668906492, -94.59537115294799 39.09225668906492, -94.59537115294799 39.09000838815561))"
