,0
30,"POLYGON ((-93.31011864462654 44.94548951302639, -93.31011864462656 44.94548951302639, -93.31011864462656 44.9454895130264, -93.31011864462656 44.94998611484503, -93.31011864462656 44.94998611484504, -93.31011864462654 44.94998611484504, -93.30694531746275 44.94998611484504, -93.30694531746273 44.94998611484504, -93.30377199029894 44.94998611484504, -93.30377199029893 44.94998611484504, -93.30377199029893 44.94998611484503, -93.30377199029893 44.9454895130264, -93.30377199029893 44.94548951302639, -93.30377199029894 44.94548951302639, -93.30694531746273 44.94548951302639, -93.30694531746275 44.94548951302639, -93.31011864462654 44.94548951302639))"
31,"POLYGON ((-93.31011864462654 44.95897931848226, -93.31011864462656 44.95897931848226, -93.31011864462656 44.95897931848227, -93.31011864462656 44.9634759203009, -93.31011864462656 44.96347592030091, -93.31011864462654 44.96347592030091, -93.30694531746275 44.96347592030091, -93.30694531746273 44.96347592030091, -93.30377199029894 44.96347592030091, -93.30377199029893 44.96347592030091, -93.30377199029893 44.9634759203009, -93.30377199029893 44.95897931848227, -93.30377199029893 44.95897931848226, -93.30377199029894 44.95897931848226, -93.30694531746273 44.95897931848226, -93.30694531746275 44.95897931848226, -93.31011864462654 44.95897931848226))"
32,"POLYGON ((-93.31011864462654 44.97246912393813, -93.31011864462656 44.97246912393813, -93.31011864462656 44.97246912393814, -93.31011864462656 44.97696572575677, -93.31011864462656 44.97696572575678, -93.31011864462654 44.97696572575678, -93.30694531746275 44.97696572575678, -93.30694531746273 44.97696572575678, -93.30377199029894 44.97696572575678, -93.30377199029893 44.97696572575678, -93.30377199029893 44.97696572575677, -93.30377199029893 44.97246912393814, -93.30377199029893 44.97246912393813, -93.30377199029894 44.97246912393813, -93.30694531746273 44.97246912393813, -93.30694531746275 44.97246912393813, -93.31011864462654 44.97246912393813))"
33,"POLYGON ((-93.31011864462654 44.97696572575676, -93.31011864462656 44.97696572575676, -93.31011864462656 44.97696572575676, -93.31011864462656 44.98146232757539, -93.31011864462656 44.9814623275754, -93.31011864462654 44.9814623275754, -93.30694531746275 44.9814623275754, -93.30694531746273 44.9814623275754, -93.30377199029894 44.9814623275754, -93.30377199029893 44.9814623275754, -93.30377199029893 44.98146232757539, -93.30377199029893 44.97696572575676, -93.30377199029893 44.97696572575676, -93.30377199029894 44.97696572575676, -93.30694531746273 44.97696572575676, -93.30694531746275 44.97696572575676, -93.31011864462654 44.97696572575676))"
34,"POLYGON ((-93.31011864462654 44.98146232757538, -93.31011864462656 44.98146232757538, -93.31011864462656 44.98146232757539, -93.31011864462656 44.98595892939402, -93.31011864462656 44.98595892939402, -93.31011864462654 44.98595892939402, -93.30694531746275 44.98595892939402, -93.30694531746273 44.98595892939402, -93.30377199029894 44.98595892939402, -93.30377199029893 44.98595892939402, -93.30377199029893 44.98595892939402, -93.30377199029893 44.98146232757539, -93.30377199029893 44.98146232757538, -93.30377199029894 44.98146232757538, -93.30694531746273 44.98146232757538, -93.30694531746275 44.98146232757538, -93.31011864462654 44.98146232757538))"
35,"POLYGON ((-93.31011864462654 44.985958929394, -93.31011864462656 44.985958929394, -93.31011864462656 44.98595892939401, -93.31011864462656 44.99045553121264, -93.31011864462656 44.99045553121265, -93.31011864462654 44.99045553121265, -93.30694531746275 44.99045553121265, -93.30694531746273 44.99045553121265, -93.30377199029894 44.99045553121265, -93.30377199029893 44.99045553121265, -93.30377199029893 44.99045553121264, -93.30377199029893 44.98595892939401, -93.30377199029893 44.985958929394, -93.30377199029894 44.985958929394, -93.30694531746273 44.985958929394, -93.30694531746275 44.985958929394, -93.31011864462654 44.985958929394))"
36,"POLYGON ((-93.31011864462654 44.99045553121262, -93.31011864462656 44.99045553121262, -93.31011864462656 44.99045553121263, -93.31011864462656 44.99495213303126, -93.31011864462656 44.99495213303127, -93.31011864462654 44.99495213303127, -93.30694531746275 44.99495213303127, -93.30694531746273 44.99495213303127, -93.30377199029894 44.99495213303127, -93.30377199029893 44.99495213303127, -93.30377199029893 44.99495213303126, -93.30377199029893 44.99045553121263, -93.30377199029893 44.99045553121262, -93.30377199029894 44.99045553121262, -93.30694531746273 44.99045553121262, -93.30694531746275 44.99045553121262, -93.31011864462654 44.99045553121262))"
37,"POLYGON ((-93.31011864462654 44.99495213303125, -93.31011864462656 44.99495213303125, -93.31011864462656 44.99495213303125, -93.31011864462656 44.99944873484989, -93.31011864462656 44.99944873484989, -93.31011864462654 44.99944873484989, -93.30694531746275 44.99944873484989, -93.30694531746273 44.99944873484989, -93.30377199029894 44.99944873484989, -93.30377199029893 44.99944873484989, -93.30377199029893 44.99944873484989, -93.30377199029893 44.99495213303125, -93.30377199029893 44.99495213303125, -93.30377199029894 44.99495213303125, -93.30694531746273 44.99495213303125, -93.30694531746275 44.99495213303125, -93.31011864462654 44.99495213303125))"
38,"POLYGON ((-93.31011864462654 44.99944873484987, -93.31011864462656 44.99944873484987, -93.31011864462656 44.99944873484988, -93.31011864462656 45.00394533666851, -93.31011864462656 45.00394533666852, -93.31011864462654 45.00394533666852, -93.30694531746275 45.00394533666852, -93.30694531746273 45.00394533666852, -93.30377199029894 45.00394533666852, -93.30377199029893 45.00394533666852, -93.30377199029893 45.00394533666851, -93.30377199029893 44.99944873484988, -93.30377199029893 44.99944873484987, -93.30377199029894 44.99944873484987, -93.30694531746273 44.99944873484987, -93.30694531746275 44.99944873484987, -93.31011864462654 44.99944873484987))"
39,"POLYGON ((-93.31011864462654 45.00394533666849, -93.31011864462656 45.00394533666849, -93.31011864462656 45.0039453366685, -93.31011864462656 45.00844193848713, -93.31011864462656 45.00844193848714, -93.31011864462654 45.00844193848714, -93.30694531746275 45.00844193848714, -93.30694531746273 45.00844193848714, -93.30377199029894 45.00844193848714, -93.30377199029893 45.00844193848714, -93.30377199029893 45.00844193848713, -93.30377199029893 45.0039453366685, -93.30377199029893 45.00394533666849, -93.30377199029894 45.00394533666849, -93.30694531746273 45.00394533666849, -93.30694531746275 45.00394533666849, -93.31011864462654 45.00394533666849))"
